,Unnamed: 0,Lyrics,Genre
296,46,"어, 허 허 허 나타나서 나를 나 자신에 당신을했다 때 어 허 내가 원하는 didnt는 이제 나중에 얘기하자 당신이 그 예쁜 얼굴은 항상 당신이 군중에서 밖으로 서 만든 그러나 누군가가 무리에서 당신을 집어 주위에 하나의 눈은 이제했다 모든이었다 그는 너무 늦게 나에게 두번째보기 아 아기를 적용하려면, (나는 당신을 사랑 당신을 표시하려면) 나는 당신이 가자 (가자하는 맹인이었다 자갸 늘 당신이 당신의 마음 아 나를 돌아 가기 주시기 바랍니다 저에게 한 번 더 기회를 줘 아기)하지만 지금은 (내가 다시 원하는) 내가 지금 (내가 다시 싶어) 우, 우, 아기가 (내가 다시 당신을 원해요) 나중에 나중에, 나중에 나중에 (내가 당신에게 다시 원하는) 나 자신의 품에서 당신을 볼 수 있기 때문에 NA, 쉽 겠어 내가 소녀 따라와 지상에 눈물 얼룩을 남겨에 당신은 내가 내 주위는 말씀 드리죠 원하는 심지어 일부러 걸어 바로 모든 거리에서 잘못 알고 그 여자, 하나의 긴 잠 못 이루는 밤 내가 당신을 보여주게되어 당신의 사랑없이 살 수 NA NA 당신은 지금, 모든 I 필요 (나는 당신을 사랑 당신을 표시하려면) 늘 당신이 (당신이 아기, 가자) 가자 뒤로 당신의 마음에 자갸 오, 내가했다 장님 나를 주시기 바랍니다 니어 한 번 더 기회가 오 아기 t 지금은 그의 팔에 오 당신을 볼 수 있기 때문에, 오 Buh가 Buh가, Buh가 Buh가하는이 Buh의 Buh가, Buh가 내가 원하는 모든 BUH하는이 Buh의 Buh가, Buh가 Buh가 모든 I 필요로하는이 Buh의 Buh가, Buh가 Buh가 모든 내가 원하는하는 Buh가 Buh가, Buh가 Buh가 모든 I 필요 오, 그냥 한 번 더 기회는 당신이 아기, 아기, 아기, 아기, 아기, 아기 (나는 당신을 다시 원하는) (내가 당신을 다시 원하는) 나를 보자 후 무슨 일이 있었는지 잊어 버려 사랑을 표시하려면 나는 (내가 다시 당신을 원해요) 내가 아 아기를 잃은 것을 다시이 원인 내놔의 예비 나를 자신의 품에서 당신을 볼 수 있기 때문에 라이브 다시 오, 베이비 내가 지금 당신이 갈 수 있도록 장님이었다, 나는이 기회를 한 번 더 필요 하 어떻게 알 나중에 내가 아 내가 당신을 원하는 당신에게 아기, 오, 베이비, 오, 아기 사랑, 내가 다시 당신을 원해요",R&B
297,47,", 엎드려 엎드려, 엎드려 엎드려, 엎드려, 엎드려 엎드려, 엎드려 내려, 정글 부기 정글 부기 다운받을 엎드려 엎드려, 엎드려 내려 정글 부기에 그것을 얻을, 엎드려 내려 정글 부기는 정글에 그것을 얻을 부기 정글 부기 정글 부기 와서 정글 부기 도움말 주위를 흔들 정글 부기 부기 아기 정글 부기를 부기 정글 부기 정글 부기 도움말을 얻을 정글 부기 가져 오기 부기를 내려 부기 정글 부기 내려 받기 정글 부기는, 엎드려 엎드려, 엎드려 엎드려, 엎드려 엎드려, 엎드려 엎드려, 엎드려 엎드려, 엎드려 엎드려, 엎드려 내려, 내가 엎드려 부기 정글 부기 아래로 뛰어 보자 GET, 어를, 엎드려 내려 내려, 그래 펑크가 나 부하가 엎드려 정글 부기로 노크 곧 부기 임에 엎드려 느끼자 알면 기분, 엎드려 엎드려, 엎드려 엎드려, 엎드려 내려 부기 말과 함께 아래로, 당신이이를 내려으로 가져 펑키 yall를 아래로 내려 알면 가져 오기 알면 기분이 나타나기 전까지는 ""Ough""는 말, ""헉""는 엎드려, 말, ""헉""을 다운 받기",R&B
298,48,"당신이 별에 소원을 지구 바람 및 화재 사은 빛나는 스타 네, 안녕하세요 꿈, 아주 멀리 당신을 데려 갈 것이다 그래 당신이 오, 그래 보인다 항상 어떤 꿈 생활 ain't에 원하는 때 당신이 당신의 빛을 보게되면 분명 그렇게 하늘은 이렇게 아주 사랑 멋져요는 shinig 스타, 상관없이 당신이 진정으로 당신이 진정으로 별보기 샤인에 와서 빛나는 할 수있는 일을 할 수 있는지에 밝은 빛나는하는 사람 당신에 조심스러운 빛이 없다, 그래 당신에게 메이크업을 계속할 수있는 힘을 제공합니다 몸이 크고 당신을 위해 강력한 미래의 도로가 빛나는 스타 과거 당신의 얼굴을보고 사랑을 통과하려면 운이 죄 구속 태양의 모험에 사실한다 키우면에게 그래 모든 깨어 그냥 네 시작, 내가 생각 지금 내가 지혜 내 자신이, 어떤 곳은 열이 그의 말을 듣고하지는 죄없는 자식 왜 필요로하는 자신을 발견 할 경우 오, 그래 그래서 그래 내가 할 수있는 단어를 가지고 것은 이것이 분위기를 자극했다 : 예 나는 shinig 스타 이세요 수 있습니다, 당신은 밝은 당신이 진정으로 shinig 스타 멋져요 될 수 있는지에 빛나는있다 상관없이, 더 당신이 볼 수 있도록, 당신의 인생이 진정으로 빛나는 스타 될 수있다 당신이 볼 수 있도록 당신이 진정으로 빛나는 스타 할 수 있습니다 볼 밝은 빛나는하는 사람들 문제, 당신의 인생이 진정으로 빛나는 스타 할 수있는 당신이 보는 무엇 당신의 삶 진정으로 할 수있다",R&B
299,49,"보 Diddley은 개인 눈을 Hed 더 나은 자신의 예쁜 아기 일요일 코트를 만들기 위해 보 Diddley가 유모 염소를 잡은 나에게 반지를받지 볼 수 없습니다 그 다이아몬드 반지 해달라고 광택 그는 개인의 눈에 걸릴 거하면 다이아몬드 반지 자신의 아기를 구입 보 Diddley 내 집에 자신의 예쁜 아기 모조 올 일요일 모자를 만들기 위해 곰 고양이를 잡은, 나중에 검은 고양이 뼈 나중에하고 집에 미운 OLE 모조, 멀리 내 아기를 가지고? 당신의 집까지와 보 Diddley 다시 사라, 보 Diddley 당신이 들었어요? 내 예쁜 아기는 그녀가 그것을 않네했다",R&B
300,50,"사람들은 임 내가 임 블루 그래서 내부의 깊은을 큰 소리로 웃어 및 왕성한 될 수도 있지만 나는, 당신이 가까이 보면 미소가 장소 밖으로 보이는 볼 알면 내 얼굴에서 좋은 모습을 쉬운을 농담 두 말할 원인 파티의 수명을 말한다 그녀는 영구 한 그래서에서 좋은 모습을 개봉하기 때문에 단지 대체 귀여운 드릴 말씀이 있답니다 수 있지만 당신은 임 참 재미 같은 다른 여자 Seemin 나를 보면 당신이 날 왼쪽부터 나는 당신을 필요로 내 눈물의 트랙이, 당신이 필요 추적하는 내 얼굴 알면 당신이 조금 더 가까이 보면 미소가 장소 밖으로 보이는 볼의 당신이 넣어 때문에 당신이 그래 오, 나의 희망은 그냥 광대 흐려지고, 임 내부를 가장 한, 외부 필요, 내가 당신을 필요로 내 눈물의 흔적을 추적하기 쉬운 당신과 나의 휴식까지 아기가 미소를 볼 알면 내 얼굴에서 좋은 모습을 때부터 착용까지 내 미소를 아래로 내 화장이다, 장소 네 내 눈물의 흔적을 추적 할 단지 가까이, 쉬운 아기 아기 아기를 밖으로 보이는 네 미소를 볼 알면 내 얼굴에 아기 아기 좋은 모양은 조금 가까이 봐 장소 밖으로 보이는 R, 쉬운 오, 그래, 아기 아기 내 눈물의 네 트랙을 추적하는",R&B
301,51,"프랭키 리몬 및 청소년 두왑 상자 디스크 2는 왜 바보 가을 사랑 wahhhh ohhhhhh 그들은 왜 사랑에 빠지지 않는 이유까지에서 비가 가을을하지 왜 게이와 연인들이 하루의 휴식 시간을 기다리고, 그래서 새들이 노래하는 이유는 무엇 바보가 사랑에 빠지게 할 그들은 사랑에 빠지게 왜 바보는 사랑에 빠지지 않는 이유 위의 사랑은 {색소폰 방학} 왜 새를 할 이유 ahhhhhahhhhhahhhhyyyy 말해 왜지는 게임과 사랑이 나에게 말해 나는 당신이 바보 참조하십시오 바보 알고 부끄러운 될 수있다 게이와 애호가들이 사랑에 빠지게 왜 하루의 휴식 시간을 기다리고, 그래서 노래는 왜 내가 아는 이리저리 내 마음이 craxy 비트를 건너 않는 이유는 그들이 사랑에 빠지게 왜 바보는 사랑에 빠지지 않는 이유 위까지에서 비가 가을 사랑에 도달합니다 않습니다 Whyyyyyyyy가 loveeeeeeeeeeee에서 foolssss 가을을 왜 ahhhhhhhh 말해 왜 패배 말해",R&B
302,52,"그 모든 권리 (그 모든 권리) 그것의 모든 권리를 말의 모든 권리 (그 모든 권리)을 말한다 원인 좋은 시간이 그 모든 권리, 워, 그 모든 권리는 그것을 천천히 이동하면 조명이 낮 으면 느리게 이동 거 있었 그것은 더 같은 소리 그리고 그 모든 권리는, 워, 그 모든 권리 지금 일종의 당신은 영혼을 가지고 발을 두드려 박자를 듣고, 모두가 알고있는 그 모든 권리, 워, 당신이 아침 기분에 일찍 일어나 그 모든 권리 우리의 많은처럼 슬픈 조금 영혼 만들기 생활 당신의 목표를 흠을 그리고 확실히 일도 당신에게 와서 (그 모든 권리)의 모든 권리를 말하는 그 모든 권리 (그 모든 권리) 그것의 모든 권리를 말 할 수있어 좋은 시간이 그것의 모든 권리, 워, 손 박수의 모든 권리 지금은 모든 사람들이 자신에게 기회를 줘 왜냐하면 당신은 영혼을 가지고, 모든 사람들은 모든 권리, 워, 그 모든 권리 언젠가는 병이 날 사랑하고 나에게 진짜 좋은 치료를하는 여성을 찾을 것을 알고있다 그럼 내 비애 가고, 그녀는 아침, 점심, 저녁부터 내 사랑 알 수 있어요 그리고 급히 드릴 말씀은 모든 권리 (그 모든 말을 가지고 오른쪽), 그 모든 권리 (그 모든 권리) 그것의 모든 권리를 말 모든 권리, 워, 손 박수의 모든 권리 지금은 모두가 이제 자신에게 당신은 영혼을 가지고 기회를주고 그 원인 좋은 시간이",R&B
303,53,"새끼 모두에게 검은 개인 거시기 그게 섹스 기계를 whos? 샤프트, 나중에, 젠장 바로 그의 형 남자를 들어 그의 목 위험을 감수 할 사람은 누구입니까? 샤프트, 당신은 그것을 팔 수 있습니까? Whos는 고양이 때 프로그래머 위험 밖으로 늘 경찰 모두에 대한인가? 샤프트는, 그들이 말하는 오른쪽에있는이 고양이 샤프트는 나쁜 엄마가이 복잡한 사람 배아 줄기하지만 아무도 그를 그러나 그의 여성 존 샤프트를 이해하지 그리고 우리가 팔 수있는 샤프트 한판 승부 입 그러나 임 무슨 말을 종료입니다",R&B
304,54,"당신은 아닌가요 아무것도하지만 문 라운드 사냥개 갔네 snoopin 당신은 아닌가요 아무것도하지만 내 문 라운드 사냥개 갔네 snoopin 당신은 당신의 꼬리를 흔들 수 없다 그러나 나는 더 이상 당신은 높은 수준이었다 그러나 나는이 것을 통해 볼 수있는 얘기를 먹이 거 아닌가요 없습니다 예, 당신은 높은 수준이었다하지만 그 통해 볼 그리고 당신은 진짜 멋진 고양이 당신을 아닌가요 아무것도하지만, 당신이 할 수있는 내 문 둥근 문 개봉 그냥 오래된 사냥개 갔네 snoopin 라운드 사냥개 갔네 snoopin을 아닌가요 없습니다 알고 아빠 수 나에게 말했다 흔들기 꼬리하지만 당신은 나를 당신이 날은 울고 당신은 내가 당신이 나를 울고 위해 여성에 대한 모든 당신의 lookin보고 임 원인 신음했다 글쎄 너무 파란색 느낌 신음했다 그래서 파란색 느낌 더 이상 당신을 먹이 거 아닌가요없는 것은 집입니다 아닌가요 아무것도하지만 문 라운드 사냥개 갔네 snoopin 당신은 아닌가요 아무것도하지만 내 문 라운드 사냥개 갔네 snoopin 당신은 당신의 꼬리를 흔들 수 없다 그러나 나는 더 이상 당신을 먹이 거 아닌가요 없습니다",R&B
305,55,"내가 만약 내가 당신의 사랑이 더 나은 내가 아는 어떤 사랑보다 왜냐하면 내가 반드시, 반드시 많은 느슨한 것, 필자는 원인을 가지고 있음이 좋은 일을 잃고 싶지 않는 그 천둥처럼, 번개 당신이 나를 사랑하는 방법은 무서운 이드 더 나은에 노크하다 당신의 사랑이 더 나은 내가 아는 어떤 사랑보다 인 원인 나무, 아기가 당신에 대해 미신하지 임, 그러나 나는 그것의 천둥처럼, 번개 당신이 날 사랑 방법은 무섭다 무아 지경에 더 당신은 나를 돌고있어 기회, 아기, 아기, 임을하지 못할 이드 더 나은, 아기 그것의 비밀은, 그 여자는 내 사랑 컵 음이다 나무에 노크, 그녀는 내가 그녀의 원터치 충분히 얻을 그것을보고, 당신은 천둥, 당신이 나를 사랑하는 방법은 번개 같은 많은 그것의 의미 알고 무서운 이드 더 나은, 나무에 내가 더 잘, 더 나은 노크 생각 노크 노크 노크 노크, 내가 더 잘 노크 생각 나무에 노크 노크, 내가 더 잘 노크 생각 나무에 노크 노크 아기를 노크 더 나은 노크 생각 나무에 노크 똑 똑",R&B
306,56,"(우) 나들과 협력, 애니 (A, 음, a는, 음, a는, 음, A, 음) 나들과 협력, 애니 우우, 나와 함께 꼬마 일, 나와 함께 애니 일, 나와 함께 애니 작품은 애니 활용할 수 있습니다 그것을 점점이 좋은 반면 (그래서 좋은, 좋은, 좋은 있도록 좋은 있도록, 그래서) 애니, 망가 속임수 (VA는, 움, 버지니아, 움, 버지니아, 움, 버지니아, 움이) 나에게 (오픈 오피스) 내 모든 고기를 부여하시기 바랍니다 우우 , ~이,의 점점이 좋은 상태에서 그것을 얻을 수 있습니다 나에게 꼬마 그래서 좋은 일 나 애니 이제와 (그래서 좋은, 너무 좋아, 너무 좋아, 좋은 때문에) A, OOO, 내, OOO, OOO, 내 OOO, 꼬마 애니 오, 당신이 날 확인 스릴 어떻게 내 머리가 빙글 빙글 가서 모든 내 사랑, 애니 (A, 음, 아, 음, A, 음, A, 음) 나와 함께 일, 애니 나와 함께 (우우) 일을 내려와 그나마 저와 함께 일을 부끄럽게 수, 애니 전화 내 이름, 나와 함께 작업, 애니 A, 나와 함께 작업, 애니가 점점이 좋은 상태에서 그것을 얻을 수 있습니다 좋은 아 그래서 (좋아, 너무 좋아, 좋아, 그래서 좋은 때문에 그래서) 키스 우리의 뜨거운 입술 (A, 음, 아, 음, A, 음, A, 음) 나와 함께 소녀 일리노이 구걸 자비 아, 포옹 더 망가를 괴롭 히고없이, 얼어 원하는 작품은 애니는 점점되는 동안 그것을 얻을 수 있습니다 좋은 (그래서 좋아, 좋아, 너무 좋아, 너무 너무 좋아) 우우, 음, 음 OOO, OOO, OOO 음, OOO OOO, OOO, OOO",R&B
